	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg
59	2000	1674292.0	2015-11-16	Dérapage ou perte de maîtrise	Conches	Aurore / crépuscule	Beau	Avec blessés graves	6.184219700580614	46.19053109440696	Sèche	Route principale	1899-12-30 16:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2503157.0	1116228.0	2015	11	16	Inattention et distraction	Manque d'attention momentané
60	2003	1665455.0	2015-10-22	Accident en parquant	Genève	Inconnu	Beau	Autres	6.160134174707226	46.206661814332136	Sèche	Route principale	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501327.0	1118051.0	2015	10	22	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
61	2004	1648899.0	2015-09-15	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Plan-les-Ouates	Jour	Couvert	Autres	6.109237455204372	46.16198885595833	Sèche	Autoroute	1899-12-30 08:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2497315.0	1113151.0	2015	9	15	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
62	2005	1668645.0	2015-11-02	Dérapage ou perte de maîtrise	Petit-Lancy	Nuit	Beau	Avec blessés légers	6.111567055811326	46.18964571547571	Sèche	Route principale	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497547.0	1116222.0	2015	11	2	Etat / intention du conducteur	Influence de l'alcool
63	2006	1671278.0	2015-11-09	Dérapage ou perte de maîtrise	Vandoeuvres	Jour	Beau	Avec blessés légers	6.195228058196957	46.21445833902948	Sèche	Route secondaire	1899-12-30 10:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504049.0	1118874.0	2015	11	9	Inattention et distraction	Manque d'attention momentané
64	2007	1666685.0	2015-10-29	Accident en parquant	Petit-Lancy	Jour	Couvert	Autres	6.120104250280945	46.18909806168576	Sèche	Route principale	1899-12-30 09:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498205.0	1116150.0	2015	10	29	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
65	2060	1545236.0	2015-01-06	Accident en parquant	Genève	Jour	Couvert	Autres	6.142815105149379	46.200967170388985	Autre	Route principale	1899-12-30 11:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499980.0	1117440.0	2015	1	6	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
66	2061	1551053.0	2015-01-20	Accident en parquant	Genève	Jour	Couvert	Autres	6.123196938994606	46.211203487724916	Humide	Route principale	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498485.0	1118603.0	2015	1	20	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
67	2062	1558670.0	2015-02-10	Dérapage ou perte de maîtrise	Onex	Nuit	Beau	Autres	6.101389908757378	46.18944454589779	Sèche	Route secondaire	1899-12-30 23:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496761.0	1116213.0	2015	2	10	Etat / intention du conducteur	Excès de fatigue, endormissement (y compris endormissement passager)
68	2063	1576326.0	2015-03-25	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Pluie	Autres	6.169059306353491	46.200131969337136	Humide	Route principale	1899-12-30 16:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502004.0	1117314.0	2015	3	25	Cause inconnue	Cause inconnue
69	2064	1562440.0	2015-01-26	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Couvert	Autres	6.152173930835499	46.20353940573513	Humide	Route principale	1899-12-30 18:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500707.0	1117714.0	2015	1	26	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
70	2066	1548983.0	2015-01-15	Accident en s'engageant sur une route	Vésenaz	Nuit	Beau	Avec blessés légers	6.215800638446916	46.24765608217945	Sèche	Route principale	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2505694.0	1122539.0	2015	1	15	Inobservation de signaux ou de la signalisation 	Inobservation d'un signal
71	2067	1606955.0	2015-06-07	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.147564995182344	46.21920421068757	Sèche	Autre	1899-12-30 16:00:00	Dimanche	A l'intérieur d'une localité	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500380.0	1119461.0	2015	6	7	Inattention et distraction	Manque d'attention momentané
72	2068	1584438.0	2015-04-14	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés légers	6.127098710011228	46.207938060164665	Sèche	Route secondaire	1899-12-30 20:00:00	Mardi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498780.0	1118235.0	2015	4	14	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
73	2069	1605860.0	2015-06-05	Dérapage ou perte de maîtrise	Confignon	Jour	Beau	Avec blessés légers	6.0926836129694815	46.17639442457363	Sèche	Route secondaire	1899-12-30 07:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2496064.0	1114774.0	2015	6	5	Vitesse	Supérieure à la vitesse maximale autorisée ou signalée (chauffard)
74	2070	1589445.0	2015-04-26	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Couvert	Autres	6.143722759826693	46.22325374995933	Sèche	Route principale	1899-12-30 06:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500091.0	1119916.0	2015	4	26	Inattention et distraction	Manque d'attention momentané
75	2071	1598960.0	2015-05-19	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.128019207408464	46.22620339540528	Sèche	Route secondaire	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2498885.0	1120264.0	2015	5	19	Inattention et distraction	Manque d'attention momentané
76	2072	1601244.0	2015-05-25	Accident en traversant une route	Vessy	Jour	Beau	Avec blessés légers	6.161954241752534	46.17604835866193	Sèche	Route principale	1899-12-30 14:00:00	Lundi	A l'extérieur d'une localité	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501412.0	1114646.0	2015	5	25	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
77	2073	1597967.0	2015-05-17	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.1486639992183	46.20784479278805	Sèche	Route principale	1899-12-30 01:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2500444.0	1118197.0	2015	5	17	Inattention et distraction	Manque d'attention momentané
78	2074	1589887.0	2015-04-25	Accident en parquant	Genève	Inconnu	Autre	Autres	6.13624336404454	46.203239671049694	Autre	Route principale	1899-12-30 19:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499477.0	1117701.0	2015	4	25	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
79	2075	1609800.0	2015-06-14	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Beau	Avec blessés légers	6.154035772212496	46.19383507186728	Sèche	Route principale	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500833.0	1116633.0	2015	6	14	Etat / intention du conducteur	Influence de l'alcool
80	2076	1605985.0	2015-06-05	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.146436084288996	46.20835011205328	Sèche	Route secondaire	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500273.0	1118256.0	2015	6	5	Etat / intention du conducteur	Influence de l'alcool
81	2077	1602340.0	2015-05-28	Accident en s'engageant sur une route	Genève	Jour	Beau	Autres	6.158789792130778	46.20321879126728	Sèche	Route secondaire	1899-12-30 07:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501217.0	1117670.0	2015	5	28	Refus d'accorder la priorité	Priorité au démarrage du bord de la route
82	2078	1608187.0	2015-06-09	Accident en parquant	Vernier	Inconnu	Beau	Autres	6.107478096925911	46.20851800854454	Sèche	Autre	1899-12-30 00:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497267.0	1118325.0	2015	6	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
83	2183	1675487.0	2015-11-18	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.147978154411475	46.20671234670987	Sèche	Route principale	1899-12-30 21:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2500389.0	1118072.0	2015	11	18	Inattention et distraction	Manque d'attention momentané
84	2227	1658505.0	2015-10-08	Accident impliquant des piétons	Meyrin	Jour	Beau	Autres	6.1016423039989265	46.22450850586299	Sèche	Route secondaire	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496847.0	1120110.0	2015	10	8	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière
85	2228	1627908.0	2015-07-26	Collision frontale	Vandoeuvres	Jour	Couvert	Autres	6.199217043639671	46.20832147123772	Sèche	Route secondaire	1899-12-30 18:00:00	Dimanche	Non renseigné	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2504346.0	1118187.0	2015	7	26	Circulation à droite / à gauche et présélectionnement	Croisement longitudinal non conforme ou circulation trop à gauche
86	2229	1647807.0	2015-09-12	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.153762180897459	46.203224622929284	Sèche	Route principale	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500829.0	1117677.0	2015	9	12	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
87	2230	1622821.0	2015-07-14	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés graves	6.134485014826217	46.20848251518686	Sèche	Route principale	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499351.0	1118286.0	2015	7	14	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)
88	2231	1657133.0	2015-10-05	Accident en quittant une route	Genève	Jour	Couvert	Autres	6.1306980105982	46.208609620498464	Sèche	Route principale	1899-12-30 15:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499059.0	1118305.0	2015	10	5	Refus d'accorder la priorité	En obliquant à droite devant un véhicule dans la même direction
89	2232	1638017.0	2015-08-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Avec blessés graves	6.156495652920798	46.202697918628026	Sèche	Route principale	1899-12-30 01:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2501039.0	1117615.0	2015	8	20	Cause inconnue	Cause inconnue
90	2233	1636670.0	2015-08-16	Accident en parquant	Genève	Jour	Couvert	Autres	6.157155204673345	46.19780215518611	Sèche	Route secondaire	1899-12-30 19:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501081.0	1117070.0	2015	8	16	Autres mouvements dans la circulation	Marche arrière imprudente
91	2234	1653512.0	2015-09-26	Accident en traversant une route	Genève	Jour	Beau	Avec blessés graves	6.14116428932044	46.20010249454122	Sèche	Route principale	1899-12-30 09:00:00	Samedi	A l'intérieur d'une localité	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499851.0	1117346.0	2015	9	26	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge
92	2235	1639428.0	2015-08-23	Accident par tamponnement	Cologny	Jour	Couvert	Avec blessés légers	6.176676682536209	46.21637563349331	Sèche	Route principale	1899-12-30 15:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2502621.0	1119110.0	2015	8	23	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
93	2236	1653764.0	2015-09-26	Dérapage ou perte de maîtrise	Russin	Nuit	Beau	Avec blessés graves	6.02029389658037	46.19297948261763	Sèche	Route principale	1899-12-30 22:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2490508.0	1116716.0	2015	9	26	Inattention et distraction	Manque d'attention momentané
94	2237	1660555.0	2015-10-01	Accident en parquant	Carouge GE	Jour	Couvert	Autres	6.13911104714882	46.17920621269999	Sèche	Route principale	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499654.0	1115026.0	2015	10	1	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
95	2238	1647819.0	2015-09-12	Dérapage ou perte de maîtrise	Petit-Lancy	Nuit	Beau	Autres	6.1106901000608485	46.202222043114034	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497503.0	1117621.0	2015	9	12	Etat / intention du conducteur	Influence de l'alcool
96	2239	1669182.0	2015-11-04	Dérapage ou perte de maîtrise	Cologny	Jour	Couvert	Autres	6.180194319121856	46.20718423690528	Humide	Route principale	1899-12-30 08:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502876.0	1118084.0	2015	11	4	Dépassement (situation)	Franchissement de la ligne de sécurité
97	2240	1685724.0	2015-12-14	Accident en s'engageant sur une route	Perly	Nuit	Couvert	Avec blessés graves	6.096013500485803	46.15638901789025	Humide	Route principale	1899-12-30 07:00:00	Lundi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2496283.0	1112546.0	2015	12	14	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
98	2242	1668433.0	2015-11-02	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Conches	Jour	Beau	Avec blessés légers	6.188586382483394	46.20288711617411	Sèche	Route secondaire	1899-12-30 12:00:00	Lundi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503516.0	1117596.0	2015	11	2	Dépassement (circulation)	En dépassant de trop près (latéral)
99	2248	1668656.0	2015-11-02	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Avec blessés légers	6.1572505054039395	46.2053065708848	Sèche	Route principale	1899-12-30 20:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2501102.0	1117904.0	2015	11	2	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)
100	2249	1661858.0	2015-10-16	Accident par tamponnement	Genève	Jour	Couvert	Autres	6.119983650448941	46.209573534968065	Sèche	Route principale	1899-12-30 18:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2498234.0	1118426.0	2015	10	16	Etat / intention du conducteur	Influence de l'alcool
101	2250	1689934.0	2015-12-23	Accident en quittant une route	Genève	Jour	Beau	Avec blessés graves	6.146742677257619	46.1954431825924	Sèche	Route secondaire	1899-12-30 11:00:00	Mercredi	Non renseigné	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500273.0	1116821.0	2015	12	23	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
102	2252	1669458.0	2015-11-04	Dérapage ou perte de maîtrise	Bernex	Nuit	Couvert	Avec blessés graves	6.079905596295719	46.19798680719182	Humide	Route principale	1899-12-30 17:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2495119.0	1117191.0	2015	11	4	Inattention et distraction	Manque d'attention momentané
103	2253	1665905.0	2015-10-27	Accident impliquant des piétons	Genève	Jour	Couvert	Avec blessés légers	6.13003443338219	46.213568192481716	Sèche	Route principale	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499017.0	1118857.0	2015	10	27	Influence / comportement du piéton	Non-respect de la signalisation lumineuse
104	2254	1679794.0	2015-11-29	Accident en quittant une route	Genève	Jour	Couvert	Avec blessés graves	6.15081883567902	46.20385682803737	Mouillée	Route secondaire	1899-12-30 10:00:00	Dimanche	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500603.0	1117751.0	2015	11	29	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
105	2255	1666240.0	2015-10-27	Dérapage ou perte de maîtrise	Bernex	Jour	Beau	Autres	6.07517499044944	46.176337036787864	Sèche	Route principale	1899-12-30 16:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2494712.0	1114791.0	2015	10	27	Autres mouvements dans la circulation	Demi-tour imprudent
106	2318	1573565.0	2015-03-19	Accident par tamponnement	Genève	Jour	Beau	Autres	6.128334932989379	46.19427719945689	Sèche	Route principale	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498850.0	1116715.0	2015	3	19	Inattention et distraction	Manque d'attention momentané
107	2319	3.0	2015-03-10	Accident en parquant	Genève	Inconnu	Beau	Autres	6.117266651637913	46.20672572579959	Sèche	Route secondaire	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498019.0	1118113.0	2015	3	10	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
108	2320	1562048.0	2015-02-19	Dérapage ou perte de maîtrise	Bellevue	Jour	Beau	Autres	6.143153361461305	46.255311968174915	Sèche	Route secondaire	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500106.0	1123480.0	2015	2	19	Autres mouvements dans la circulation	Marche arrière imprudente
109	2321	1618356.0	2015-07-03	Accident en parquant	Genève	Nuit	Beau	Autres	6.161862996389267	46.20588067646607	Sèche	Route secondaire	1899-12-30 19:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501459.0	1117962.0	2015	7	3	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
110	2322	1578905.0	2015-03-31	Accident en quittant une route	Vernier	Jour	Couvert	Avec blessés légers	6.103655412010673	46.21062310701348	Sèche	Route secondaire	1899-12-30 13:00:00	Mardi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2496976.0	1118564.0	2015	3	31	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
111	2323	1612459.0	2015-06-20	Dérapage ou perte de maîtrise	Vernier	Jour	Couvert	Avec blessés légers	6.100585953130124	46.20527857082317	Sèche	Route secondaire	1899-12-30 12:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2496729.0	1117974.0	2015	6	20	Inattention et distraction	Manque d'attention momentané
112	2324	1588145.0	2015-04-23	Accident par tamponnement	Petit-Lancy	Jour	Beau	Autres	6.120454414085475	46.18320021044046	Sèche	Route principale	1899-12-30 10:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2498221.0	1115494.0	2015	4	23	Cause inconnue	Cause inconnue
113	2325	1619359.0	2015-07-06	Accident par tamponnement	Petit-Lancy	Jour	Beau	Autres	6.127430481803571	46.17321405818012	Sèche	Route principale	1899-12-30 19:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498741.0	1114375.0	2015	7	6	Inattention et distraction	Manque d'attention momentané
114	2326	1621417.0	2015-07-10	Accident en parquant	Versoix	Inconnu	Beau	Autres	6.163429092348547	46.293833192612276	Sèche	Route secondaire	1899-12-30 18:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501739.0	1127736.0	2015	7	10	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
115	2327	1626407.0	2015-07-23	Dérapage ou perte de maîtrise	Bernex	Nuit	Pluie	Autres	6.0722332398671055	46.17795687031448	Mouillée	Route principale	1899-12-30 00:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2494488.0	1114975.0	2015	7	23	Etat / intention du conducteur	Influence de l'alcool
