originalIndex	location.latitude	location.longitude	placeId
2747	46.2183434704741	6.21281268700647	ChIJi7cSzr1vjEcR7vrOPG3zVZg
2748	46.20021855511702	6.1653291628274225	ChIJ_6E70EtljEcRD3i3dnesh_c
2749	46.19446630992588	6.141058870942774	ChIJSQGqsNV6jEcRRT8HNw4kj5o
2750	46.209210028108444	6.142810352093627	ChIJ8dLUdSdljEcRXvIfXLPSXXc
2751	46.26338265067043	6.124492048932369	ChIJ8etsHxFkjEcR8AACHGfWx0E
2752	46.20788340114119	6.14187366162618	ChIJG97q9ydljEcR4mhJJfWSiJQ
2753	46.20444757262044	6.155432371377095	ChIJubL5-zBljEcRilugqkhZ6XA
2754	46.191744973875124	6.108913041507455	ChIJE21xGE97jEcRUUp9BFp7M14
2755	46.19279737521027	6.150545335218185	ChIJl1dOD856jEcRn8OBj93aMIw
2756	46.22635194156163	6.1371845392311	ChIJWd7cKOVkjEcRRukwxD1tD8Y
2757	46.22327830821802	6.143730585149676	ChIJYz-BQuJkjEcRULBoeKx9I2Q
2758	46.22739596621243	6.185151862725124	ChIJB09VdHxljEcR_cbTh1m9gas
2759	46.174189296584444	6.156697016766605	ChIJvyWuNet6jEcRMMV3xqdCgpo
2760	46.18751394361255	6.125427092886799	ChIJp7Ofxjp7jEcRrWz2K0VfYuQ
2761	46.21229289268519	6.151870606237002	ChIJz4zeeyNljEcRIOj7h458YHw
2762	46.19651187454385	6.193929963970908	ChIJ9Ul7Pf1vjEcR0teireYdjIo
2763	46.2108700427059	6.114729849969007	ChIJw_8NhLlkjEcRnjYJ3yrb0Jg
2764	46.16691131197381	6.107436604026289	ChIJYzSAvnN7jEcRsLFwFu1tlNY
2765	46.19528284030977	6.14886026575714	ChIJwZAXjtJ6jEcRYynvrr5dXBA
2766	46.24317598137425	6.197852086749132	ChIJ69uyMWNvjEcRIDjFcWUvt6o
2767	46.19520912031409	6.144388122949348	ChIJWUKWYtR6jEcREJVTCboGiJ4
2768	46.23279684890698	6.122163576350731	ChIJJ1kbgYtkjEcR8p6lZMmgyQM
2769	46.18594457257052	6.141933557605071	ChIJuWkpnNl6jEcRgbZHnzDSKp0
2770	46.21175244633991	6.12026561343764	ChIJ4_WIYcdkjEcRlk78zGh2-uM
2771	46.205736346984764	6.14887719039462	ChIJeSo1Ey9ljEcR_L6-u1xx8qM
2772	46.210221366770135	6.13529619944945	ChIJP4CsNNpkjEcRIABRq60OFjE
2773	46.18995490007619	6.132875203271623	ChIJt4XtxSh7jEcRLw8BwcyZtY4
2774	46.20930725845487	6.139170752660858	ChIJ6TEArtlkjEcRhIumwhxC0Ps
2775	46.17641467578423	6.087030546944404	ChIJUbOyzZ18jEcR0u7mJQ7tlO8
2776	46.18037148860881	6.130538768832541	ChIJPbVa9SF7jEcRkUz0eyiubbw
2777	46.18764872563098	6.137471133456086	ChIJhQTWDth6jEcRMImfPOwDS5I
2778	46.18589119935029	6.142997510063601	ChIJE6s2Ktp6jEcRem9Zn0vgMQw
2779	46.19538607052061	6.14675866031916	ChIJE8n0C9N6jEcRbw9cw6X97L8
2780	46.21466269663293	6.130351280421822	ChIJB0aYEcNkjEcRlX48yQJ67Ug
2781	46.174366223886	6.070263008831733	ChIJZ8--WZJ8jEcRJIqZ1URpCmY
2782	46.22445828573941	6.126722949228305	ChIJ52CuR-xkjEcR0N0ExefhOVI
2783	46.219332106286224	6.106888237971383	ChIJVYakeZhkjEcRSKaAUxJMFPk
2784	46.19710625695377	6.1622896611025135	ChIJQ4L9rkpljEcRFkkV_IdmOQc
2785	46.208008353912454	6.125827264943433	ChIJGenJWc9kjEcRwOKeOdncnyg
2786	46.18745695847781	6.144137329673434	ChIJ2RkFDNp6jEcRcXD-_NoGMu8
2787	46.23290211988482	6.20173138218879	ChIJCf8wnoJvjEcRyHzhw7Qq8KM
2788	46.20891259379391	6.140114849812211	ChIJYU7sRthkjEcRY5UZnley72E
2789	46.190346352764955	6.105529151575815	ChIJn_Q7VUV7jEcRYAz2YhBoLUM
2790	46.20151109581009	6.143825090372096	ChIJ_2rmyytljEcRAtTyUSfSQD8
2791	46.20943051860416	6.1269800000000005	ChIJH6XOv8VkjEcRopzPbVqdwrM
2792	46.20010837147477	6.16789385418918	ChIJkb699UtljEcR-i6y5Aeqa_k
2793	46.17942973387862	6.0916111617138995	ChIJweA-JWB7jEcRGiN3qKcSYWE
2794	46.24542624206697	6.151230817159478	ChIJd2JJoLJljEcREBTH21UkgtQ
2795	46.210638662279834	6.150094530895118	ChIJexn1aCRljEcRgTc2137ZHc4
2796	46.197019599162196	6.111652600313755	ChIJTZRhhEt7jEcRYPrFFm3Faz0
2797	46.19089530161856	6.168717658705307	ChIJV_N1bbF6jEcR024qkRT4okk
2798	46.21584454694548	6.131025540031489	ChIJtYF_wsJkjEcRetLOCPXU100
2799	46.21855865542241	6.0960970120618025	ChIJ266TNF5jjEcRnEcjtAOAbCA
2800	46.21392658006899	6.129545780165576	ChIJF4-Cc8NkjEcRAXA_3ISoM-g
2801	46.19417029674701	6.165205343483798	ChIJd7DN9bR6jEcR8joY3iV1Q8c
2802	46.206101447925455	6.140014176666631	ChIJ_TaTv9dkjEcRu27NgQH93WE
2803	46.21303368772042	6.130898230129429	ChIJk8h1XMNkjEcRKSTRWqYs3C4
2804	46.20010670684042	6.167544224052284	ChIJcy5c8ktljEcRTD3hL3XtVTw
2805	46.189741526026296	6.148757659217632	ChIJSUcfLNB6jEcRCvGf6Izcp5Y
2806	46.20672757141889	6.1221196697457545	ChIJjZUXWchkjEcRqAtY03Vq9RY
2807	46.20827845095401	6.142591412233786	ChIJIysu8idljEcR7l10YsAZxKA
2808	46.23794858900899	6.19896088604348	ChIJj_UT_ntvjEcRkltGkUTTMfI
2809	46.1871232085078	6.1586478651457295	ChIJ98DwCch6jEcRH2gpnD3chR4
2810	46.188185147901294	6.1282498217725445	ChIJpbWcZiV7jEcRPqH_jklStug
2811	46.2100921353081	6.144913472211157	ChIJidkXAydljEcRAp8fBMJsaLc
2812	46.193952712564936	6.147663942813446	ChIJhQ_DTtJ6jEcRLvu7SWQTwuM
2813	46.20156758920455	6.1899683406380275	ChIJsUzfavlvjEcRtpWOq1Sf7-4
2814	46.265156739942825	6.210111906985522	ChIJ521A4VFvjEcR_kxIAjMml1c
2815	46.25825177173928	6.149916336643522	ChIJycKmWTRkjEcR0NHEU5j8K3s
2816	46.213098539108664	6.1860597447585555	ChIJkZqqv19ljEcRlFvzV1SaM78
2817	46.185071854391865	6.10413020157275	ChIJ2SZHV0N7jEcRDq2N-QEnABs
2818	46.21990840309484	6.10455630121143	ChIJ72mTQJ9kjEcR0CWF6nVyUkw
2819	46.19235188691002	6.146733185570145	ChIJMXt2edF6jEcReIzFWtAfmHs
2820	46.25910619216883	6.22774761496798	ChIJsRI_QjpvjEcRCpbrXOQm30Y
2821	46.206436912499484	6.141599423829688	ChIJve1yHihljEcRQEs_wazVqJc
2822	46.210433060921545	6.146102958820855	ChIJK1u76SZljEcRwhcAnAc-RQM
2823	46.20754049477585	6.123688000239707	ChIJCW6ivMhkjEcR6G3y-lHJ-O4
2824	46.180501221886296	6.138362596852318	ChIJC6zYSt56jEcRZjmUb_J7zc4
2825	46.189837465495046	6.144305073016276	ChIJTehu0NB6jEcRiHSriTsaF0s
2826	46.20403145811451	6.149965735960422	ChIJa1AdUS5ljEcRjst2xCzX-f0
2827	46.181999416069544	6.129032106356507	ChIJTRiUtiN7jEcR0f7Or0iZ1ec
2828	46.210289408006126	6.120403263989169	ChIJb4tWj8dkjEcR4H8aia03T6o
2829	46.204857872661044	6.133984204805923	ChIJnZlFF9FkjEcRAMR4QiBaapc
2830	46.213665182535145	6.152190400763884	ChIJXZJEAyNljEcRnKa90cdx3bA
2831	46.21325654081037	6.112671063681265	ChIJg3CEm7tkjEcRbMDc_dcazv0
2832	46.18026008251323	6.118765434936216	ChIJNdN2BD57jEcR8AD0Puf11b4
2833	46.21263559935739	6.15246755147794	ChIJ3YoOayNljEcRoHmU6W72mNE
2834	46.2161494989736	6.119424763725747	ChIJZVFHor9kjEcR9Na3c6RuoVQ
2835	46.229115146042155	6.12379908151412	ChIJYz6JMo1kjEcRUIPbm1uQ7r0
2836	46.22471895204767	6.182789474538031	ChIJ89VubHtljEcRqCOEABZ0I7g
2837	46.186721191079506	6.142319663256436	ChIJ27Gbjdl6jEcRWjC1Uk5Aqp8
2838	46.20342706603894	6.153038297435923	ChIJjwalxDFljEcREKIdTCFagck
2839	46.20405358989216	6.155061880536828	ChIJrV6AADFljEcRlN5CmDCYz2k
2840	46.192602092369185	6.199110073756857	ChIJEdStzh1wjEcR4MS1IUqG0v8
2841	46.19154138263218	5.996857695624561	ChIJBQOmZfGHjEcRUpOp3K7W9K0
2842	46.21481658089236	6.121608211934116	ChIJb0NohcBkjEcRSlNbBsKoWM8
2843	46.21132079763633	6.1425318714549455	ChIJ2XTzXCdljEcRJuNygULebZY
2844	46.17716599553983	6.0736784606597025	ChIJheDo_ZN8jEcRvI-74siHgx0
2845	46.208688192980226	6.141319033783284	ChIJeQRxbdhkjEcROsW4CYyta38
2846	46.209884651728515	6.1478965761259845	ChIJr1JYgyZljEcREPmLMhfNE30
2847	46.22082380444118	6.107984899164143	ChIJDz8X5ZhkjEcRIMTrZ6N24Qo
2848	46.22423216504809	6.101792044560433	ChIJOVUUCp5kjEcRaOMamIrhmuE
2849	46.23944465691752	6.149425128700338	ChIJG_lkRqtljEcRe8TRdO65xx4
2850	46.21989121954533	6.1140004486150294	ChIJgWn0TJZkjEcRoo8ERVUTpeY
2851	46.19847229479748	6.131378045039512	ChIJV5r6KNNkjEcRzpJaulBUu9E
2852	46.209261332281315	6.142830317081761	ChIJ8dLUdSdljEcRXvIfXLPSXXc
2853	46.18479229794744	6.122300608447487	ChIJyft6hTt7jEcRzMMScqOzcVA
2854	46.16926940345188	6.119589843636539	ChIJWdqdNA57jEcRIGv7aYgrPRw
2855	46.2824045401775	6.145528778954517	ChIJU0Or6JpmjEcRbOqGZU9oahU
2856	46.190376328563865	6.191491283556946	ChIJKX2pgQRwjEcRsjJX0FgUrlU
2857	46.207202203055466	6.14800955925706	ChIJn_zO-SVljEcRmApWIzwDYPk
2858	46.21302384635339	6.086786610843131	ChIJ8b6mmk9jjEcRxWWprnnRfwU
2859	46.233104099382096	6.113745715108149	ChIJlXMCqohkjEcRgqObyQdHoVo
2860	46.16903240577502	6.094818352845497	ChIJAVRUuHt7jEcRsGHohH4mxv4
2861	46.200498612634476	6.198206346288839	ChIJJeVajeRvjEcREPCIOQd7Wdk
2862	46.24218545816566	6.1307178965220315	ChIJn_oVI1xkjEcRFsIwtvERc4o
2863	46.181645611709065	6.188360495431162	ChIJ31HwiA5wjEcREJmRphiLbAM
2864	46.24095149836041	6.231783041144909	ChIJo-x0wwRvjEcRBs-QvULVoV4
2865	46.214799262268635	6.104263201243048	ChIJXRJ45KNkjEcREG3Yu8YTeyU
2866	46.22021824242212	6.109453464859104	ChIJWba3QJhkjEcR3KUpaHR_HXs
2867	46.16287818539741	6.105192165672474	ChIJ9xovWXZ7jEcRlXAW-AEEEEE
2869	46.19456740138676	5.994819191587058	ChIJHbu-SfCHjEcR6FpAtjTHkRA
2870	46.20463365590102	6.22419612862852	ChIJnUF5Zs5vjEcR6G4ydz_4jx0
2871	46.18184203230076	6.1387558924163415	ChIJ4ceHIN96jEcRgJJ3IFP_H8U
2872	46.18579453853309	6.140581723380007	ChIJofSKB9l6jEcRssts1lH7AQM
2873	46.22104002999477	6.086593539495082	ChIJNw9rOWhjjEcR8mUdjG_uCWA
2874	46.201238944332424	6.167079986896263	ChIJu5q2XklljEcRjMQNcmL2Src
2875	46.192971613721724	6.130287368065237	ChIJfzgddy57jEcRDkiIklpTSPA
2876	46.22059463585251	6.136004906530671	ChIJgcfIXuZkjEcR2TLGb2uOryU
2877	46.210187321451365	6.1447148905753135	ChIJu0suGydljEcRB87jVcXcwjs
2878	46.20731758674906	6.148147270607481	ChIJo-DG8CVljEcRPOenEnAEMkw
2879	46.19830113826068	6.177219268744139	ChIJ07NboVNljEcRSBS79sHVXwI
2880	46.206415459058384	6.11714505109383	ChIJhwjGrrdkjEcRnjQJhj9dl68
2881	46.19855221668176	6.212247443131948	ChIJnSNxqd5vjEcRcbm1UMI7qSE
2882	46.18795178504015	6.1330229528250335	ChIJvS4MFCZ7jEcRN0Qz_l5Z5Gc
2883	46.15175922038237	5.975942764315753	ChIJT8cDHmuHjEcRcqWfa9RmgVM
2884	46.20705266193738	6.147827478911054	ChIJA5uE-CVljEcRIq4Edp5wODY
2885	46.21512809002851	6.093569894303018	ChIJxYtWuF5jjEcR2crsJt7Uv0Q
2886	46.208413537845466	6.141005222723005	ChIJTzhXFNhkjEcRFrt6ggrgp2I
2887	46.21282111334987	6.128474386316776	ChIJt-UugcNkjEcR7hyuZ-oDdCw
2888	46.18897750000001	6.109700500000001	ChIJIXDy5kV7jEcR5gR2UjAdcMo
2889	46.20372407311166	6.149564348176779	ChIJteYYWS5ljEcRwsTZRoN8_9E
2890	46.20766142497306	6.137985434810415	ChIJlyicYNdkjEcR8eF30SLEu3I
2891	46.22544077682077	6.084159779069741	ChIJPXxQEGxjjEcRkeGil1EkSSs
2892	46.21185736389407	6.112128532730927	ChIJh79yD7tkjEcR6ya_zavT2ck
2893	46.20133491443405	6.136197832668337	ChIJ47JNQdRkjEcRzM5-0Ah8gV0
2894	46.19950813814497	6.152812301949011	ChIJycZu9TJljEcRalZRcKukFow
2895	46.20207766459044	6.155014320389712	ChIJPfaifjFljEcR-uLGwYq0xZg
2896	46.171531320891575	6.123960659772605	ChIJo5w2khp7jEcRAOXZlM1Ck1U
2897	46.15899755038465	6.098931870240423	ChIJaTjZ25x7jEcRLRiY1on8vE0
2898	46.20158464465058	6.153979686552576	ChIJdZhDLDJljEcR7HN4sVc99yc
2899	46.19335924954233	6.20334260580276	ChIJg3m-zh9wjEcR7PXnf5dAeRk
2900	46.20644402500108	6.131962763060473	ChIJ6UcIQdBkjEcRagE1kzCHrnc
2901	46.1929207039621	6.203121872201612	ChIJLTeytB9wjEcRgN-nxgo2Xgk
2902	46.22542632585736	6.084499284059364	ChIJF4cPGmxjjEcR0zAoit_b3-s
2903	46.199445399999995	6.1635523	ChIJKXk6UEpljEcRuBN918nQV2Y
2904	46.21811848222753	6.112014706525693	ChIJLaLOXb1kjEcRTaepf3ZviV0
2905	46.193107918472634	6.2030782443078465	ChIJDxErtR9wjEcRQBZogysO66E
2906	46.238066033270265	6.19595940167862	ChIJI1vre3xvjEcRbIHHqeTavm4
2907	46.25917588045644	6.227823706084989	ChIJi7MJZjpvjEcRrnfp8yqWmkE
2908	46.195337784008	6.122536268179683	ChIJYacIijN7jEcROvkQHP3zCPE
2909	46.206768042145114	6.200797784634673	ChIJE5tu_O5vjEcRnhkdmZUegas
2910	46.18752968360887	6.143640638180252	ChIJsWqeAdp6jEcREfga9S_Q-48
2911	46.18753354706295	6.143630964650071	ChIJsWqeAdp6jEcREfga9S_Q-48
2912	46.20767385200507	6.146296491320908	ChIJq2aNGCZljEcRZFVcssh0oi4
2913	46.20804498493739	6.144940119187377	ChIJgfRNyydljEcRnaRmyzJ9CHo
2914	46.2025883621719	6.156729764946774	ChIJMwjHRTFljEcRLXUSckcG-wg
2915	46.203440890953054	6.150912900690399	ChIJycehQC5ljEcRojwso2jQzDs
2916	46.18338965291648	6.164831949318535	ChIJw-Gf3rt6jEcRFrHASZstWYI
2917	46.162609686815834	6.100220423826945	ChIJgxOVw3d7jEcRuNyOsgS4Sh0
2918	46.287706005561134	6.165780798273874	ChIJN1JCpGZmjEcRgnYOoteBT6w
2919	46.21654393737323	6.147230409097766	ChIJs7QR2SFljEcRYF4BmCCA12k
2920	46.16723158693235	6.096653312944665	ChIJ9xcVKHp7jEcR4AbvbfXtNDg
2921	46.23469910487784	6.121346940657256	ChIJZScBtItkjEcRgGUYpkqe9do
2922	46.26078655853011	6.202854840770419	ChIJ_e1i5VlvjEcRSpFyy8IKG94
2923	46.223161020002905	6.092886118414367	ChIJR5f3EmZjjEcRJc5uMX8xdGw
2924	46.21311034353584	6.131041533141419	ChIJUSp2W8NkjEcRkzAG7hfNgB4
2925	46.165713040167546	6.111826389404281	ChIJ8b0MYAt7jEcRIbWL6W8u2u4
2926	46.21490185132449	6.0838405842245	ChIJwctbeERjjEcRuvfC8ejBbr4
2927	46.21511728170756	6.117679346099533	ChIJJ0j65L5kjEcRpuNxJc5x_EE
2928	46.19371216556401	6.201989566971851	ChIJay0dOh5wjEcRYJPhWyNysdE
2929	46.20417161895888	6.154967356046392	ChIJrV6AADFljEcRlN5CmDCYz2k
2930	46.19676976716056	6.129862676378525	ChIJSS2uEi17jEcRQJUgaQQqkas
2931	46.208274970582636	6.143502368550297	ChIJ7baA6idljEcRvjCoFNCjPt4
2932	46.187649163033626	6.139400452497574	ChIJMUwjPdh6jEcRwFCLjv2yO_Y
2933	46.20972012144892	6.150827631228384	ChIJr8s88SRljEcRlrcPEaNyLz8
2934	46.22309950023283	6.138407628169673	ChIJHzrFauRkjEcR3srXxRmuxVw
2935	46.211687436788345	6.172656467101009	ChIJ4-oulkNljEcRsVt8q0qMgqE
2936	46.20526970682782	6.149320004303147	ChIJeSo1Ey9ljEcR_L6-u1xx8qM
2937	46.21570536827658	6.131341369106163	ChIJE8qoxMJkjEcREhz9_PwxL9E
2938	46.21811889780366	6.085432862091938	ChIJJ4jHi0JjjEcRHkGCqs_l1y8
2939	46.19243849591548	6.137963892126054	ChIJo_1K-yl7jEcRMfvCf70CmbI
2940	46.19024742810513	6.133700049602345	ChIJu6EnxCh7jEcRq3sH8Qzv4Fk
2941	46.220888063187175	6.0964977573551655	ChIJ5ZIY7mBjjEcRzNV3X6xElGo
2942	46.204776618402654	6.1584217783299335	ChIJ0U3kLzdljEcRYKWf0f3wFtM
2943	46.21703083072175	6.035642454231262	ChIJMeshxcZijEcRpKVAeStqx_w
2944	46.190287153720675	6.191504326943369	ChIJKX2pgQRwjEcRsjJX0FgUrlU
2945	46.238521729830595	6.1962021098559035	ChIJh3wdgH5vjEcRaxpV013rqdw
2946	46.18974930116174	6.191509131556433	ChIJeaMUhgRwjEcREMeCbS2D3zY
2947	46.20827448331116	6.142347590137008	ChIJD9Co8ydljEcRzkEXj1iFEIQ
2948	46.21444829850759	6.175296052817301	ChIJ-_SOlkJljEcR5eDS8Tm8sNg
2949	46.176049235094695	6.162019910492344	ChIJh3y3w5V6jEcRUYbgRSgSOsQ
2950	46.188190989155736	6.145499405139086	ChIJw-kFg9B6jEcRM-nSWEVrRB0
2951	46.20271626229298	6.152476887681208	ChIJIS0M-zFljEcRWTMK6_WGJ4E
2952	46.187362609252354	6.1441454759784975	ChIJH1IJbdp6jEcRI8Uv6tsg2P8
2953	46.225779409904426	6.106126942201828	ChIJ7fRyfJxkjEcRllcWs3e5Q8U
2954	46.19475789341757	6.135704260937001	ChIJ0YgltCt7jEcRgsx5Bpe3gUI
2955	46.2580950673098	6.196769428582419	ChIJhRHGEPZljEcRoGpGwF2JL-w
2956	46.151387802626196	6.10114178780213	ChIJJ4URtZB7jEcRxJOqSo_JfEo
2957	46.2318593	6.0814812	ChIJ3Xpt3XJjjEcRnkVbsbtnEd4
2958	46.19002888944382	6.144115183874086	ChIJmRk90dB6jEcR_1fPbmTPKxA
2959	46.21300240358682	6.129168026343112	ChIJaUA5f8NkjEcRCja5l2-QY0E
2960	46.22091911042225	6.09598119550206	ChIJJ7F4w2BjjEcRGiQaoEmd7Og
2961	46.18547050842545	6.087654607792925	ChIJE4QYRqF8jEcRsHvIkqfr_mE
2962	46.18920000882662	6.148646326128301	ChIJJ1iTI9B6jEcRcKfLTyuJYXY
2963	46.20456620595318	6.139844294310235	ChIJSZveStZkjEcR-vsjPV3FaLM
2964	46.20248637676258	6.16458999156861	ChIJHc3pvElljEcRcEHbC8-6pZM
2965	46.179312203342185	6.118374347839737	ChIJ_1pc-hV7jEcRSgoJMDLurd4
2966	46.1982273003789	6.155296664954789	ChIJMVKMajNljEcRs6qHhZumM-Q
2967	46.19970814461784	6.153093426188375	ChIJycZu9TJljEcRalZRcKukFow
2968	46.20356177108199	6.152355850875335	ChIJ8Vzy2DFljEcRTmycmP9nVNw
2969	46.214181966104505	6.103701196578652	ChIJXRJ45KNkjEcREG3Yu8YTeyU
2970	46.205310307770084	6.135762152670759	ChIJla7_19ZkjEcRjGDG8d7ucGA
2971	46.19748734392644	6.0601980513492775	ChIJb9VIINJ8jEcRICsmvKk3NFE
2972	46.209078729357884	6.142778242633348	ChIJ2VFtjidljEcRYtdhrqQPrE0
2973	46.20004526208345	6.139788448667956	ChIJn_A3f9VkjEcRsNvaLQn-RhY
2974	46.199062008568234	6.153698410641695	ChIJz9Rj-zJljEcRsAYPP9CsU4A
2975	46.17584416074972	6.12268203038834	ChIJLcphahd7jEcR9ipar2ILioc
2976	46.1871852880606	6.14515144516431	ChIJmxmnY9p6jEcR752uhlIiJ6E
2977	46.17539029342798	6.1646533188115225	ChIJ51hiUZZ6jEcRIk3nz9uJf3Y
2978	46.19485169052239	6.14209189602978	ChIJi7NOUtR6jEcR_uAULWSbuW0
2979	46.19629652725114	6.196110810850699	ChIJbVTlxeJvjEcRQtDnp3HbxGw
2980	46.20780702127137	6.14606648354181	ChIJyafZFyZljEcRQGycz66m0lg
2981	46.235541733371285	6.127762436546262	ChIJNwC0EvVkjEcRkaXX3jD7EeI
2982	46.227223657566086	6.119649939944603	ChIJATk6c5JkjEcR6qnVuTOSF1w
2983	46.19333516917635	6.165041550581674	ChIJ4yZ0Q7R6jEcR2mUwKl-s9PE
2984	46.20394399152944	6.150917290677419	ChIJx1rANy5ljEcRyv-h6BeKX2o
2985	46.22271998924803	6.101222671990706	ChIJCXTcFp5kjEcRfbAlpMGAr-M
2986	46.182360327769835	6.145864828345959	ChIJHx4vkdx6jEcRVvT0TFOvmU8
2987	46.17750308552116	5.9945487200472165	ChIJnWOoXI-HjEcRQnZ1RyUt_Hg
2988	46.243816915019394	6.122823836007046	ChIJ-y1sBmRkjEcRGJNqtpMnOSo
2989	46.19459967542002	6.195990389876715	ChIJzyrSXh1wjEcRXdskoBqFXp8
2990	46.196216971219116	6.166212459052592	ChIJ9SC-tbR6jEcRZNuA5GYEEOo
2991	46.2025406949374	6.156968044685008	ChIJUUTcTjFljEcRYOj1dLwFyM4
2992	46.20944857526247	6.1263883244038855	ChIJB_I5wsVkjEcREFexw0ps1Z4
2993	46.15113384767871	6.081130788294485	ChIJq4nMT3d8jEcRIJ13Vh1_98Q
2994	46.19107873071586	6.110702758214188	ChIJ84saukh7jEcRYH8blCWiO14
2995	46.21065685789927	6.182184789120054	ChIJ_S2UpF5ljEcRKn0g7F5ONko
2996	46.180900535674745	6.095149279654345	ChIJYabQnGB7jEcRVGxSGgNA-eU
2997	46.261797517833756	6.213069466531962	ChIJk1sicE9vjEcRCpl17igAOW0
2998	46.19695726400554	6.111219587224622	ChIJpU8Vh0x7jEcRWphk16noZAo
2999	46.242766858748	6.151767800188501	ChIJ5TAXBK1ljEcRUTl0EJ13Q3w
3000	46.250433251462724	6.138877692891943	ChIJs5YRz0VkjEcRDDU58WQmtYs
3001	46.19448603745672	6.14123374820121	ChIJicF5sdV6jEcRMq7tJyvu0G8
3002	46.204235483598964	6.075433077819572	ChIJCT8dX0pjjEcRcXpij-4qlRs
3003	46.20436285558932	6.155469152908514	ChIJRWG5_TBljEcR0k5bwgKoFrU
3004	46.21176002210204	6.139375706423513	ChIJldWvNtlkjEcRkvI_1jUKO1E
3005	46.17659515448155	6.179785433793964	ChIJ_QNdAKB6jEcRKCS1rFxwCtY
3006	46.17523636944119	6.062948656672915	ChIJ_f_Hze18jEcRSPFcxkpeqNM
3007	46.27967286213127	6.135103042769586	ChIJhxO8VZ9mjEcRAP9Ks_IPPbI
3008	46.19932707612009	6.07786901051162	ChIJaacGfbR8jEcRDBF2yPVjvMk
3009	46.20794373980039	6.136985573613887	ChIJkUkB-dlkjEcRfKEWvupx5rY
3010	46.199497655515934	6.1509471676962475	ChIJC4w6eS1ljEcR1EaxHA-Le8w
3011	46.19351944492106	6.164465736060589	ChIJta3OrLV6jEcRgngo9FedCc0
3012	46.219405581304386	6.103144063194603	ChIJvxTRZJ9kjEcRYJPJl2I79uA
3013	46.212306366627374	6.127983305173346	ChIJKwWmcMRkjEcRwG6nprYp4Q4
3014	46.27992062957313	6.165882049209194	ChIJBQC8rHtmjEcR82m1vx8nOaM
3015	46.20387314436657	6.136378582571246	ChIJw6LiuNZkjEcRdHi2Bj-wnk4
3016	46.210380004962246	6.144970199592855	ChIJhTgFICdljEcRs17guWF7j6s
3017	46.256966754018094	6.207977581856228	ChIJ69TJUFtvjEcRvAxLLKFBwLo
3018	46.20276395112688	6.165460220477785	ChIJHc3pvElljEcRcEHbC8-6pZM
3019	46.280669367470026	6.160291911979307	ChIJdVHAqn1mjEcRoMnYuopa_RE
3020	46.173994761489574	6.128857202781939	ChIJRRRNBxx7jEcRQGdm3IgPZBc
3021	46.28807486665266	6.165765635633451	ChIJN1JCpGZmjEcRgnYOoteBT6w
3022	46.29883713995918	6.141299147908423	ChIJFQaCKupmjEcRMG_xVJojc_I
3023	46.21675515051416	6.098823909930303	ChIJVQIWf19jjEcRgN_pILCnB10
3024	46.17843113351044	6.073676047955892	ChIJp6kTmpZ8jEcRMyJKryfS7Jk
3025	46.19678904835095	6.0783162823580765	ChIJQeDNObF8jEcRNjYJiKzktOM
3026	46.2292697288498	6.071662655189033	ChIJa5DO3BFjjEcRtgVKi5jJT8o
3027	46.2292389356911	6.071631309341147	ChIJa5DO3BFjjEcRtgVKi5jJT8o
3028	46.24227595254876	6.12536779490932	ChIJj7stNGdkjEcRwBO0cTHP0F0
3029	46.2209703130729	6.095790507564932	ChIJJ7F4w2BjjEcRGiQaoEmd7Og
3030	46.18414117459985	6.141955970194577	ChIJfWTJRdl6jEcRVsCQ6kEo_xY
3031	46.19993111681594	6.153724329823667	ChIJW5tAUDJljEcRgCkdahaH2z8
3032	46.202431799696974	6.160812320510315	ChIJ71vihzZljEcRFr3bUW9D0Nw
3033	46.17250517990496	6.110867742515378	ChIJU21iI217jEcRonQUVG5XmMs
3034	46.19172449221248	6.138624407945076	ChIJneKpIdZ6jEcRHp9djQLykyw
3035	46.21298581792914	6.0876984973234745	ChIJ2eWjdU9jjEcRWqA-MxyMW4Y
3036	46.19914936317984	6.154964783803332	ChIJyai7czNljEcRGiNlPiFOuno
3037	46.198281940557436	6.15205656758679	ChIJc9bdlDJljEcRcPidwhyaARw
3038	46.20011353923491	6.1689042106757705	ChIJR38JPkxljEcRoE6JO5udVFc
3039	46.21405997911618	6.102501919560124	ChIJ-3Z-LaFkjEcRFmgGfrPtKo0
3040	46.19966956508592	6.167362365938015	ChIJ-4cOkktljEcRtNQTBknGKLM
3041	46.20328349361973	6.097377174470824	ChIJDc_3QKpkjEcRcO3GWAe4DVI
3042	46.20451158039918	6.134536868006142	ChIJy-R3FdFkjEcRKmqvNpMQfRg
3043	46.20965120011441	6.127096798123567	ChIJv2lFucVkjEcRoHxr28UfS9I
3044	46.19983919763837	6.1538625712392125	ChIJU8qBUzJljEcRFI2xcJnJcDY
3045	46.163814900000006	6.102126300000001	ChIJ--bYqnd7jEcRbDa2X078dIQ
3046	46.1893400162668	6.16746673904147	ChIJZ7hfHrF6jEcRxkvOhE372HQ
3047	46.20249094425463	6.15390606526674	ChIJZz6pjzFljEcRObi6ulW3CAk
3048	46.2013012330212	6.160009599451108	ChIJeQPP1DVljEcRAGgbEJ05IXQ
3049	46.19035870894848	6.148850957385968	ChIJlatm0dF6jEcRxLyNEKbeA90
