	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	road_name
42	1983	1587656.0	2015-04-22	Accident par tamponnement	Vernier	Jour	Beau	Avec blessés légers	6.101682299423162	46.20232258669957	Sèche	Route principale	1899-12-30 09:00:00	Mercredi	A l'intérieur d'une localité	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2496808.0	1117644.0	2015	4	22	Inattention et distraction	Manque d'attention momentané	Route du Bois-des-Frères 10-12
43	1984	1603541.0	2015-05-30	Accident par tamponnement	Genève	Nuit	Beau	Avec blessés légers	6.1653448065536285	46.20272616441447	Sèche	Route principale	1899-12-30 23:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501722.0	1117607.0	2015	5	30	Etat / intention du conducteur	Influence de l'alcool	Route de Frontenex 60
44	1985	1598136.0	2015-05-17	Accident en traversant une route	Genève	Jour	Beau	Autres	6.147985897397912	46.19874125230908	Sèche	Route principale	1899-12-30 17:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500375.0	1117186.0	2015	5	17	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Rue de l'Athénée 2
45	1986	1614403.0	2015-06-25	Collision frontale	Vésenaz	Nuit	Beau	Autres	6.203252845436912	46.2525666582333	Sèche	Route principale	1899-12-30 00:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2504735.0	1123100.0	2015	6	25	Dépassement (situation)	Franchissement de la ligne de sécurité	Route d'Hermance 95-91
46	1987	1612394.0	2015-06-20	Dérapage ou perte de maîtrise	Bernex	Aurore / crépuscule	Couvert	Autres	6.084187725972849	46.17899178060175	Humide	Route principale	1899-12-30 07:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2495413.0	1115074.0	2015	6	20	Etat / intention du conducteur	Influence de l'alcool	Unnamed Road
47	1988	1598802.0	2015-05-19	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Bellevue	Jour	Couvert	Autres	6.14967934341625	46.247019585799606	Sèche	Autoroute	1899-12-30 08:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500594.0	1122550.0	2015	5	19	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	A1a
48	1989	1662132.0	2015-10-02	Accident en parquant	Genève	Jour	Beau	Autres	6.1438733160711285	46.19515837358361	Sèche	Route principale	1899-12-30 16:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500051.0	1116793.0	2015	10	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Boulevard du Pont-d'Arve 29-21
49	1990	1631069.0	2015-08-03	Accident par tamponnement	Genève	Jour	Beau	Autres	6.141181528772372	46.191231818092966	Sèche	Route secondaire	1899-12-30 12:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499836.0	1116360.0	2015	8	3	Autres mouvements dans la circulation	Marche arrière imprudente	Rue des Battoirs 9
50	1991	1656288.0	2015-10-03	Accident en traversant une route	Genève	Jour	Couvert	Avec blessés légers	6.1672613302799295	46.200003759495495	Sèche	Route principale	1899-12-30 07:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2501865.0	1117302.0	2015	10	3	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	Route de Chêne 26-28
51	1992	1634336.0	2015-08-11	Accident en traversant une route	Genève	Jour	Beau	Avec blessés légers	6.147582893385511	46.2069867260685	Sèche	Route principale	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500359.0	1118103.0	2015	8	11	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	Rue du Mont-Blanc
52	1993	1659578.0	2015-10-11	Dérapage ou perte de maîtrise	Meyrin	Nuit	Couvert	Autres	6.087441898395093	46.22476225558676	Sèche	Route principale	1899-12-30 06:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2495752.0	1120157.0	2015	10	11	Etat / intention du conducteur	Excès de fatigue, endormissement (y compris endormissement passager)	Route de Meyrin
53	1994	1622039.0	2015-07-12	Accident en parquant	Vessy	Jour	Beau	Autres	6.182186759181379	46.178713730867436	Sèche	Route principale	1899-12-30 12:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2502979.0	1114917.0	2015	7	12	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Veyrier
54	1995	1671914.0	2015-11-10	Accident en traversant une route	Meyrin	Aurore / crépuscule	Beau	Autres	6.108974864180611	46.223623461324785	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2497411.0	1120002.0	2015	11	10	Inattention et distraction	Manque d'attention momentané	Avenue Louis-Casaï 58
55	1996	1684164.0	2015-12-09	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Meyrin	Aurore / crépuscule	Beau	Autres	6.108827479355407	46.22381965680914	Sèche	Route principale	1899-12-30 17:00:00	Mercredi	Non renseigné	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2497400.0	1120024.0	2015	12	9	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Avenue Louis-Casaï 63-57
56	1997	1677538.0	2015-11-24	Dérapage ou perte de maîtrise	Onex	Aurore / crépuscule	Couvert	Avec blessés graves	6.101385038858438	46.17962886730678	Humide	Route secondaire	1899-12-30 07:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496742.0	1115122.0	2015	11	24	Inattention et distraction	Manque d'attention momentané	Chemin de Belle-Cour
57	1998	1666957.0	2015-10-29	Accident par tamponnement	Plan-les-Ouates	Aurore / crépuscule	Beau	Autres	6.1066443496394	46.16372163663601	Sèche	Route principale	1899-12-30 20:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2497118.0	1113347.0	2015	10	29	Inattention et distraction	Manque d'attention momentané	Route de Saint-Julien
58	1999	1690160.0	2015-12-23	Accident en traversant une route	Meinier	Nuit	Beau	Autres	6.246600614013192	46.22689729928744	Sèche	Route principale	1899-12-30 23:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2508034.0	1120195.0	2015	12	23	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	Route de Jussy
59	2000	1674292.0	2015-11-16	Dérapage ou perte de maîtrise	Conches	Aurore / crépuscule	Beau	Avec blessés graves	6.184219700580614	46.19053109440696	Sèche	Route principale	1899-12-30 16:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2503157.0	1116228.0	2015	11	16	Inattention et distraction	Manque d'attention momentané	Route de Malagnou 178-192
60	2003	1665455.0	2015-10-22	Accident en parquant	Genève	Inconnu	Beau	Autres	6.160134174707228	46.20666181433214	Sèche	Route principale	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501327.0	1118051.0	2015	10	22	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Quai Gustave-Ador 42
61	2004	1648899.0	2015-09-15	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Plan-les-Ouates	Jour	Couvert	Autres	6.109237455204372	46.16198885595833	Sèche	Autoroute	1899-12-30 08:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2497315.0	1113151.0	2015	9	15	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Tranchée Couverte d'Arare
62	2005	1668645.0	2015-11-02	Dérapage ou perte de maîtrise	Petit-Lancy	Nuit	Beau	Avec blessés légers	6.111567055811326	46.18964571547571	Sèche	Route principale	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497547.0	1116222.0	2015	11	2	Etat / intention du conducteur	Influence de l'alcool	Unnamed Road
63	2006	1671278.0	2015-11-09	Dérapage ou perte de maîtrise	Vandoeuvres	Jour	Beau	Avec blessés légers	6.195228058196957	46.21445833902948	Sèche	Route secondaire	1899-12-30 10:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504049.0	1118874.0	2015	11	9	Inattention et distraction	Manque d'attention momentané	Chemin de la Blonde 3-1
64	2007	1666685.0	2015-10-29	Accident en parquant	Petit-Lancy	Jour	Couvert	Autres	6.120104250280947	46.18909806168576	Sèche	Route principale	1899-12-30 09:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498205.0	1116150.0	2015	10	29	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin de la Vendée
65	2060	1545236.0	2015-01-06	Accident en parquant	Genève	Jour	Couvert	Autres	6.142815105149379	46.20096717038898	Autre	Route principale	1899-12-30 11:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499980.0	1117440.0	2015	1	6	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Centre-Plainpalais-Acacias
66	2061	1551053.0	2015-01-20	Accident en parquant	Genève	Jour	Couvert	Autres	6.1231969389946075	46.21120348772492	Humide	Route principale	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498485.0	1118603.0	2015	1	20	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Avenue Soret 39-23
67	2062	1558670.0	2015-02-10	Dérapage ou perte de maîtrise	Onex	Nuit	Beau	Autres	6.101389908757378	46.18944454589778	Sèche	Route secondaire	1899-12-30 23:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496761.0	1116213.0	2015	2	10	Etat / intention du conducteur	Excès de fatigue, endormissement (y compris endormissement passager)	Rue des Evaux 2
68	2063	1576326.0	2015-03-25	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Pluie	Autres	6.169059306353493	46.200131969337136	Humide	Route principale	1899-12-30 16:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502004.0	1117314.0	2015	3	25	Cause inconnue	Cause inconnue	Route de Chêne 37-31
69	2064	1562440.0	2015-01-26	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Couvert	Autres	6.152173930835499	46.20353940573513	Humide	Route principale	1899-12-30 18:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500707.0	1117714.0	2015	1	26	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Quai du Général-Guisan 34
70	2066	1548983.0	2015-01-15	Accident en s'engageant sur une route	Vésenaz	Nuit	Beau	Avec blessés légers	6.215800638446916	46.24765608217946	Sèche	Route principale	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2505694.0	1122539.0	2015	1	15	Inobservation de signaux ou de la signalisation 	Inobservation d'un signal	Route de Thonon 156-158
71	2067	1606955.0	2015-06-07	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.147564995182344	46.21920421068757	Sèche	Autre	1899-12-30 16:00:00	Dimanche	A l'intérieur d'une localité	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500380.0	1119461.0	2015	6	7	Inattention et distraction	Manque d'attention momentané	Avenue Blanc 20-26
72	2068	1584438.0	2015-04-14	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés légers	6.127098710011227	46.20793806016465	Sèche	Route secondaire	1899-12-30 20:00:00	Mardi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498780.0	1118235.0	2015	4	14	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Rue des Charmilles 3
73	2069	1605860.0	2015-06-05	Dérapage ou perte de maîtrise	Confignon	Jour	Beau	Avec blessés légers	6.0926836129694815	46.17639442457363	Sèche	Route secondaire	1899-12-30 07:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2496064.0	1114774.0	2015	6	5	Vitesse	Supérieure à la vitesse maximale autorisée ou signalée (chauffard)	Chemin de Narly
74	2070	1589445.0	2015-04-26	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Couvert	Autres	6.143722759826693	46.223253749959326	Sèche	Route principale	1899-12-30 06:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500091.0	1119916.0	2015	4	26	Inattention et distraction	Manque d'attention momentané	Chemin Eugène-Rigot 3
75	2071	1598960.0	2015-05-19	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.128019207408464	46.22620339540529	Sèche	Route secondaire	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2498885.0	1120264.0	2015	5	19	Inattention et distraction	Manque d'attention momentané	Avenue De-Budé
76	2072	1601244.0	2015-05-25	Accident en traversant une route	Vessy	Jour	Beau	Avec blessés légers	6.161954241752534	46.17604835866193	Sèche	Route principale	1899-12-30 14:00:00	Lundi	A l'extérieur d'une localité	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501412.0	1114646.0	2015	5	25	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	Route de Veyrier 166
77	2073	1597967.0	2015-05-17	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.148663999218299	46.207844792788045	Sèche	Route principale	1899-12-30 01:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2500444.0	1118197.0	2015	5	17	Inattention et distraction	Manque d'attention momentané	Quai du Mont-Blanc 11-7
78	2074	1589887.0	2015-04-25	Accident en parquant	Genève	Inconnu	Autre	Autres	6.13624336404454	46.2032396710497	Autre	Route principale	1899-12-30 19:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499477.0	1117701.0	2015	4	25	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue du Stand 15-5
79	2075	1609800.0	2015-06-14	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Beau	Avec blessés légers	6.154035772212496	46.193835071867284	Sèche	Route principale	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500833.0	1116633.0	2015	6	14	Etat / intention du conducteur	Influence de l'alcool	Rue de Contamines 35-27
80	2076	1605985.0	2015-06-05	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.146436084288998	46.20835011205328	Sèche	Route secondaire	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500273.0	1118256.0	2015	6	5	Etat / intention du conducteur	Influence de l'alcool	Rue Ami-Lévrier 7-1
81	2077	1602340.0	2015-05-28	Accident en s'engageant sur une route	Genève	Jour	Beau	Autres	6.1587897921307775	46.20321879126728	Sèche	Route secondaire	1899-12-30 07:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501217.0	1117670.0	2015	5	28	Refus d'accorder la priorité	Priorité au démarrage du bord de la route	Rue Henri-Blanvalet 17-7
82	2078	1608187.0	2015-06-09	Accident en parquant	Vernier	Inconnu	Beau	Autres	6.10747809692591	46.20851800854454	Sèche	Autre	1899-12-30 00:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497267.0	1118325.0	2015	6	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin de l'Ecu
83	2183	1675487.0	2015-11-18	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.147978154411475	46.20671234670987	Sèche	Route principale	1899-12-30 21:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2500389.0	1118072.0	2015	11	18	Inattention et distraction	Manque d'attention momentané	Pont du Mont-Blanc
84	2227	1658505.0	2015-10-08	Accident impliquant des piétons	Meyrin	Jour	Beau	Autres	6.101642303998928	46.22450850586299	Sèche	Route secondaire	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496847.0	1120110.0	2015	10	8	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière	Route de Pré-Bois
85	2228	1627908.0	2015-07-26	Collision frontale	Vandoeuvres	Jour	Couvert	Autres	6.199217043639671	46.20832147123772	Sèche	Route secondaire	1899-12-30 18:00:00	Dimanche	Non renseigné	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2504346.0	1118187.0	2015	7	26	Circulation à droite / à gauche et présélectionnement	Croisement longitudinal non conforme ou circulation trop à gauche	Chemin du Petit-Pont 15-3
86	2229	1647807.0	2015-09-12	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.153762180897459	46.20322462292928	Sèche	Route principale	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500829.0	1117677.0	2015	9	12	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Quai du Général-Guisan 40-42
87	2230	1622821.0	2015-07-14	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés graves	6.134485014826218	46.208482515186866	Sèche	Route principale	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499351.0	1118286.0	2015	7	14	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	Rue de Lyon 32-42
88	2231	1657133.0	2015-10-05	Accident en quittant une route	Genève	Jour	Couvert	Autres	6.1306980105982	46.20860962049846	Sèche	Route principale	1899-12-30 15:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499059.0	1118305.0	2015	10	5	Refus d'accorder la priorité	En obliquant à droite devant un véhicule dans la même direction	Rue de Lyon 67-61
89	2232	1638017.0	2015-08-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Avec blessés graves	6.156495652920798	46.202697918628026	Sèche	Route principale	1899-12-30 01:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2501039.0	1117615.0	2015	8	20	Cause inconnue	Cause inconnue	Rue François-Versonnex 8
90	2233	1636670.0	2015-08-16	Accident en parquant	Genève	Jour	Couvert	Autres	6.157155204673345	46.19780215518611	Sèche	Route secondaire	1899-12-30 19:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501081.0	1117070.0	2015	8	16	Autres mouvements dans la circulation	Marche arrière imprudente	Rue Michel-Chauvet 2-12
91	2234	1653512.0	2015-09-26	Accident en traversant une route	Genève	Jour	Beau	Avec blessés graves	6.14116428932044	46.200102494541206	Sèche	Route principale	1899-12-30 09:00:00	Samedi	A l'intérieur d'une localité	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499851.0	1117346.0	2015	9	26	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	Boulevard Georges-Favon 29
92	2235	1639428.0	2015-08-23	Accident par tamponnement	Cologny	Jour	Couvert	Avec blessés légers	6.1766766825362085	46.21637563349331	Sèche	Route principale	1899-12-30 15:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2502621.0	1119110.0	2015	8	23	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Quai de Cologny
93	2236	1653764.0	2015-09-26	Dérapage ou perte de maîtrise	Russin	Nuit	Beau	Avec blessés graves	6.0202938965803705	46.192979482617645	Sèche	Route principale	1899-12-30 22:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2490508.0	1116716.0	2015	9	26	Inattention et distraction	Manque d'attention momentané	Route de Verbois 59
94	2237	1660555.0	2015-10-01	Accident en parquant	Carouge GE	Jour	Couvert	Autres	6.13911104714882	46.1792062127	Sèche	Route principale	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499654.0	1115026.0	2015	10	1	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Route de Drize 5
95	2238	1647819.0	2015-09-12	Dérapage ou perte de maîtrise	Petit-Lancy	Nuit	Beau	Autres	6.1106901000608485	46.202222043114034	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497503.0	1117621.0	2015	9	12	Etat / intention du conducteur	Influence de l'alcool	Route du Pont Butin
96	2239	1669182.0	2015-11-04	Dérapage ou perte de maîtrise	Cologny	Jour	Couvert	Autres	6.180194319121858	46.20718423690528	Humide	Route principale	1899-12-30 08:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502876.0	1118084.0	2015	11	4	Dépassement (situation)	Franchissement de la ligne de sécurité	Route de Vandœuvres 8
97	2240	1685724.0	2015-12-14	Accident en s'engageant sur une route	Perly	Nuit	Couvert	Avec blessés graves	6.096013500485803	46.156389017890255	Humide	Route principale	1899-12-30 07:00:00	Lundi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2496283.0	1112546.0	2015	12	14	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	Route de Saint-Julien
